DOW,2015-11-03,51.389999,52.490002,51.16,51.98,10321600,50.149786
MMM,2015-11-03,159.479996,159.800003,158.669998,158.75,2972800,154.583493
MRK,2015-11-03,55.080002,55.380001,54.48,55.110001,9216200,53.3343
MSFT,2015-11-03,52.93,54.389999,52.900002,54.150002,36596900,52.704599
PFE,2015-11-03,34.990002,35.040001,34.650002,34.970001,29542800,33.759253
TRV,2015-11-03,113.800003,114.139999,112.989998,113.690002,1536000,111.16923
UNH,2015-11-03,118.169998,118.459999,116.25,117.660004,2758200,115.609729
UTX,2015-11-03,99.379997,100.339996,98.800003,100.00,3090000,97.379643
V,2015-11-03,75.129997,78.580002,74.809998,77.900002,18899900,77.335741
VZ,2015-11-03,46.700001,46.75,46.18,46.450001,11900900,44.445608
DIS,2015-11-03,114.970001,116.400002,114.540001,115.540001,7132100,113.976137
AAL,2015-11-03,47.02,47.09,46.080002,46.50,6983200,45.985704
DAL,2015-11-03,51.650002,52.00,50.849998,51.00,10988100,50.265189
LUV,2015-11-03,47.00,47.150002,46.41,46.959999,5616300,46.566256
UAL,2015-11-03,61.00,61.34,60.009998,60.84,4883300,60.84
ATVI,2015-11-03,33.349998,37.799999,32.389999,35.82,43548400,35.53086
AAPL,2015-11-03,120.790001,123.489998,120.699997,122.57,45519000,119.391213
CSCO,2015-11-03,28.610001,28.709999,28.49,28.610001,30555300,27.64905
GOOGL,2015-11-03,745.429993,751.700012,741.159973,748.820007,1815300,748.820007
FB,2015-11-03,103.220001,103.650002,102.400002,102.580002,21242300,102.580002
TWTR,2015-11-03,29.09,29.629999,29.040001,29.129999,16706000,29.129999
MSFT,2015-11-03,52.93,54.389999,52.900002,54.150002,36596900,52.704599
IBM,2015-11-03,140.020004,142.800003,139.899994,141.880005,4349400,136.630292
ORCL,2015-11-03,39.689999,40.27,39.580002,40.200001,17153100,39.586717
AMZN,2015-11-03,629.530029,629.890015,622.00,625.309998,3246900,625.309998
LMT,2015-11-03,220.00,220.460007,218.339996,218.899994,1046300,212.75091
BOE,2015-11-03,12.99,13.08,12.94,13.08,161700,11.936326
NOC,2015-11-03,189.110001,189.320007,186.520004,186.639999,941400,183.510646
GD,2015-11-03,147.580002,148.100006,146.169998,147.169998,1868000,144.010915
HON,2015-11-03,103.970001,104.209999,103.389999,103.650002,2466400,101.415269
MPEL,2015-11-03,19.25,20.129999,18.809999,19.99,4284500,19.111559
LVS,2015-11-03,49.889999,51.490002,49.700001,50.91,4598900,48.081844
MGM,2015-11-03,23.68,24.190001,23.290001,24.139999,8142600,24.139999
WYNN,2015-11-03,71.779999,75.480003,70.949997,74.260002,4616600,72.531533
MAR,2015-11-03,77.260002,77.559998,75.919998,76.709999,1930500,75.498749
CCL,2015-11-03,53.150002,53.18,51.830002,52.98,5460500,51.571947
HLT,2015-11-03,25.190001,25.709999,24.93,25.57,5924400,25.255257
RCL,2015-11-03,97.489998,97.629997,95.50,96.660004,1928500,94.690307
CUK,2015-11-03,54.849998,54.91,53.82,54.84,312000,53.427629
H,2015-11-03,51.43,51.57,48.740002,49.759998,828800,49.759998
MCD,2015-11-03,111.919998,112.309998,111.269997,112.080002,4584900,108.721593
SBUX,2015-11-03,62.00,62.98,61.650002,62.799999,8847700,61.960095
YUM,2015-11-03,71.470002,72.460004,71.400002,72.210001,3707000,50.714678
CMG,2015-11-03,627.669983,631.47998,620.00,623.159973,920800,623.159973
DRI,2015-11-03,62.279999,62.619999,62.189999,62.549999,1070200,60.47503
PNRA,2015-11-03,179.679993,181.479996,177.830002,178.429993,498000,178.429993
ARMK,2015-11-03,30.299999,30.99,30.299999,30.98,1468100,30.6313
TJX,2015-11-03,73.50,74.650002,73.32,74.230003,2659600,73.306713
ROST,2015-11-03,50.709999,51.84,50.529999,51.740002,2816600,51.263261
HD,2015-11-03,124.230003,126.040001,123.809998,125.660004,4313700,123.14954
LOW,2015-11-03,73.779999,74.110001,73.300003,73.949997,3174200,72.714104
BBY,2015-11-03,35.43,36.509998,35.360001,35.740002,3943600,34.123261
GME,2015-11-03,46.299999,46.799999,46.07,46.75,1428300,44.566064
WMT,2015-11-03,57.57,58.330002,57.529999,58.110001,10253900,56.401941
COST,2015-11-03,158.399994,159.220001,157.380005,158.800003,1531100,156.592374
MO,2015-11-03,59.939999,60.00,57.73,57.849998,12133800,55.751367
RAI,2015-11-03,46.990002,47.50,45.619999,45.98,9078600,44.465949
KO,2015-11-03,42.18,42.32,41.810001,42.16,9693100,40.865556
BUD,2015-11-03,119.389999,119.419998,118.099998,118.809998,1939000,115.00329
TAP,2015-11-03,88.25,88.639999,87.459999,87.900002,2545500,86.395986
PEP,2015-11-03,101.160004,101.209999,99.830002,100.919998,4174900,98.07265
MNST,2015-11-03,134.089996,136.50,132.529999,134.699997,1118100,134.699997
PG,2015-11-03,76.300003,77.419998,75.959999,77.050003,8013200,74.598566
CL,2015-11-03,67.239998,68.110001,66.900002,68.00,3728100,66.503091
KMB,2015-11-03,120.860001,121.419998,120.019997,121.029999,1157500,117.624776
CLX,2015-11-03,125.25,125.669998,124.339996,124.629997,1005600,121.579012
KHC,2015-11-03,77.830002,78.00,75.879997,76.43,4489800,73.640863
GIS,2015-11-03,57.689999,57.709999,57.049999,57.310001,3530000,55.657225
K,2015-11-03,68.379997,68.970001,67.059998,68.089996,4212200,66.283664
HSY,2015-11-03,87.809998,88.43,87.370003,88.059998,1657400,85.862247
CBS,2015-11-03,47.91,49.080002,47.630001,48.240002,7681200,47.653107
SNI,2015-11-03,59.75,61.400002,59.009998,61.240002,1296300,60.253352
TGNA,2015-11-03,27.58,27.950001,27.58,27.84,992000,27.189221
DISCA,2015-11-03,31.00,31.799999,30.10,31.08,6098100,31.08
NERO,2015-11-03,14.01,14.01,14.01,14.01,000,14.01
OMC,2015-11-03,74.75,75.209999,74.269997,74.809998,1365900,72.876748
GM,2015-11-03,35.529999,35.990002,35.360001,35.779999,15144900,34.120461
F,2015-11-03,14.78,14.87,14.72,14.81,25878800,13.844339
HOG,2015-11-03,48.959999,50.009998,48.959999,49.889999,2478700,48.392834
SWHC,2015-11-03,17.860001,18.209999,17.549999,17.950001,652100,17.950001
CAB,2015-11-03,39.669998,40.720001,39.540001,39.790001,1037700,39.790001
RGR,2015-11-03,55.639999,57.240002,55.209999,56.360001,191500,55.004435
TASR,2015-11-03,23.00,23.00,20.25,20.91,9401900,20.91
JPM,2015-11-03,65.290001,66.099998,65.169998,65.779999,11519500,63.895944
WFC,2015-11-03,54.68,55.150002,54.450001,54.93,10709100,52.856232
BAC,2015-11-03,17.01,17.26,16.99,17.18,66127100,16.930335
C,2015-11-03,53.560001,54.389999,53.52,54.16,13518300,53.663408
USB,2015-11-03,42.599998,42.869999,42.23,42.700001,3559200,41.62956
GS,2015-11-03,189.25,191.869995,189.050003,190.690002,2443200,187.710619
MS,2015-11-03,33.27,33.540001,33.080002,33.290001,11389800,32.494075
AMTD,2015-11-03,35.900002,36.380001,35.849998,36.130001,3021600,35.15089
MMC,2015-11-03,56.34,56.580002,56.009998,56.389999,2351600,55.196393
AON,2015-11-03,94.290001,95.139999,93.769997,94.620003,3179200,93.425309
MET,2015-11-03,51.099998,51.759998,50.68,51.400002,6915600,49.229713
PRU,2015-11-03,83.68,85.68,83.68,85.019997,2870600,81.939147
AFL,2015-11-03,64.18,64.440002,63.880001,64.040001,2797400,62.441598
CB,2015-11-03,113.959999,114.029999,113.18,113.639999,1953600,113.001356
ALL,2015-11-03,62.919998,63.360001,61.639999,63.16,6269100,61.928322
PGR,2015-11-03,33.549999,33.57,33.240002,33.380001,3109400,32.431476
AIG,2015-11-03,61.16,61.490002,60.50,60.959999,31974000,59.650315
NEM,2015-11-03,19.35,19.49,18.879999,19.219999,6163700,19.151716
NUE,2015-11-03,43.490002,43.919998,42.959999,43.389999,2974700,41.976813
AVY,2015-11-03,65.660004,65.980003,65.080002,65.110001,1154700,63.691019
IP,2015-11-03,43.119999,43.43,42.75,42.779999,2568900,40.966706
NKE,2015-11-03,131.240005,131.699997,130.679993,131.399994,5492000,65.001229
UA,2015-11-03,95.589996,96.489998,95.18,96.400002,4072200,48.200001
NFLX,2015-11-03,107.360001,111.050003,107.239998,109.739998,12484100,109.739998
T,2015-11-03,33.549999,33.75,33.459999,33.630001,17702800,32.004721
ED,2015-11-03,65.43,65.68,64.860001,65.639999,1638600,63.22765
FE,2015-11-03,31.15,31.309999,30.51,31.07,4411000,29.403327
GE,2015-11-03,29.209999,29.790001,29.18,29.59,95829900,28.694042
AWK,2015-11-03,57.23,57.98,56.919998,57.73,1000100,56.54524
UNP,2015-11-03,88.959999,89.339996,88.480003,88.699997,4957900,86.436249
UPS,2015-11-03,104.279999,105.029999,103.730003,104.480003,2785900,101.4269
